"","nationality","response","year"
"75959","Serbia","non-atheist",2005
"75960","Serbia","non-atheist",2005
"75961","Serbia","non-atheist",2005
"75962","Serbia","atheist",2005
"75963","Serbia","non-atheist",2005
"75964","Serbia","non-atheist",2005
"75965","Serbia","non-atheist",2005
"75966","Serbia","atheist",2005
"75967","Serbia","non-atheist",2005
"75968","Serbia","non-atheist",2005
"75969","Serbia","non-atheist",2005
"75970","Serbia","non-atheist",2005
"75971","Serbia","non-atheist",2005
"75972","Serbia","non-atheist",2005
"75973","Serbia","non-atheist",2005
"75974","Serbia","non-atheist",2005
"75975","Serbia","non-atheist",2005
"75976","Serbia","non-atheist",2005
"75977","Serbia","non-atheist",2005
"75978","Serbia","non-atheist",2005
"75979","Serbia","non-atheist",2005
"75980","Serbia","non-atheist",2005
"75981","Serbia","non-atheist",2005
"75982","Serbia","atheist",2005
"75983","Serbia","non-atheist",2005
"75984","Serbia","non-atheist",2005
"75985","Serbia","non-atheist",2005
"75986","Serbia","non-atheist",2005
"75987","Serbia","non-atheist",2005
"75988","Serbia","non-atheist",2005
"75989","Serbia","non-atheist",2005
"75990","Serbia","non-atheist",2005
"75991","Serbia","non-atheist",2005
"75992","Serbia","non-atheist",2005
"75993","Serbia","non-atheist",2005
"75994","Serbia","non-atheist",2005
"75995","Serbia","non-atheist",2005
"75996","Serbia","non-atheist",2005
"75997","Serbia","non-atheist",2005
"75998","Serbia","non-atheist",2005
"75999","Serbia","non-atheist",2005
"76000","Serbia","non-atheist",2005
"76001","Serbia","non-atheist",2005
"76002","Serbia","non-atheist",2005
"76003","Serbia","non-atheist",2005
"76004","Serbia","non-atheist",2005
"76005","Serbia","non-atheist",2005
"76006","Serbia","non-atheist",2005
"76007","Serbia","non-atheist",2005
"76008","Serbia","non-atheist",2005
"76009","Serbia","non-atheist",2005
"76010","Serbia","non-atheist",2005
"76011","Serbia","non-atheist",2005
"76012","Serbia","non-atheist",2005
"76013","Serbia","non-atheist",2005
"76014","Serbia","non-atheist",2005
"76015","Serbia","non-atheist",2005
"76016","Serbia","non-atheist",2005
"76017","Serbia","non-atheist",2005
"76018","Serbia","atheist",2005
"76019","Serbia","non-atheist",2005
"76020","Serbia","non-atheist",2005
"76021","Serbia","non-atheist",2005
"76022","Serbia","non-atheist",2005
"76023","Serbia","non-atheist",2005
"76024","Serbia","non-atheist",2005
"76025","Serbia","non-atheist",2005
"76026","Serbia","non-atheist",2005
"76027","Serbia","non-atheist",2005
"76028","Serbia","non-atheist",2005
"76029","Serbia","non-atheist",2005
"76030","Serbia","atheist",2005
"76031","Serbia","non-atheist",2005
"76032","Serbia","non-atheist",2005
"76033","Serbia","non-atheist",2005
"76034","Serbia","non-atheist",2005
"76035","Serbia","non-atheist",2005
"76036","Serbia","non-atheist",2005
"76037","Serbia","non-atheist",2005
"76038","Serbia","non-atheist",2005
"76039","Serbia","non-atheist",2005
"76040","Serbia","non-atheist",2005
"76041","Serbia","non-atheist",2005
"76042","Serbia","non-atheist",2005
"76043","Serbia","non-atheist",2005
"76044","Serbia","non-atheist",2005
"76045","Serbia","non-atheist",2005
"76046","Serbia","non-atheist",2005
"76047","Serbia","non-atheist",2005
"76048","Serbia","non-atheist",2005
"76049","Serbia","non-atheist",2005
"76050","Serbia","non-atheist",2005
"76051","Serbia","non-atheist",2005
"76052","Serbia","atheist",2005
"76053","Serbia","non-atheist",2005
"76054","Serbia","non-atheist",2005
"76055","Serbia","non-atheist",2005
"76056","Serbia","non-atheist",2005
"76057","Serbia","non-atheist",2005
"76058","Serbia","non-atheist",2005
"76059","Serbia","non-atheist",2005
"76060","Serbia","non-atheist",2005
"76061","Serbia","non-atheist",2005
"76062","Serbia","non-atheist",2005
"76063","Serbia","non-atheist",2005
"76064","Serbia","non-atheist",2005
"76065","Serbia","non-atheist",2005
"76066","Serbia","non-atheist",2005
"76067","Serbia","non-atheist",2005
"76068","Serbia","non-atheist",2005
"76069","Serbia","non-atheist",2005
"76070","Serbia","non-atheist",2005
"76071","Serbia","non-atheist",2005
"76072","Serbia","non-atheist",2005
"76073","Serbia","atheist",2005
"76074","Serbia","non-atheist",2005
"76075","Serbia","atheist",2005
"76076","Serbia","non-atheist",2005
"76077","Serbia","non-atheist",2005
"76078","Serbia","non-atheist",2005
"76079","Bulgaria","non-atheist",2005
"76080","Bulgaria","non-atheist",2005
"76081","Bulgaria","non-atheist",2005
"76082","Bulgaria","non-atheist",2005
"76083","Bulgaria","non-atheist",2005
"76084","Bulgaria","non-atheist",2005
"76085","Bulgaria","non-atheist",2005
"76086","Bulgaria","non-atheist",2005
"76087","Bulgaria","atheist",2005
"76088","Bulgaria","non-atheist",2005
"76089","Bulgaria","non-atheist",2005
"76090","Bulgaria","non-atheist",2005
"76091","Bulgaria","non-atheist",2005
"76092","Bulgaria","non-atheist",2005
"76093","Bulgaria","non-atheist",2005
"76094","Bulgaria","atheist",2005
"76095","Bulgaria","non-atheist",2005
"76096","Bulgaria","non-atheist",2005
"76097","Bulgaria","non-atheist",2005
"76098","Bulgaria","non-atheist",2005
"76099","Bulgaria","non-atheist",2005
"76100","Bulgaria","non-atheist",2005
"76101","Bulgaria","non-atheist",2005
"76102","Bulgaria","non-atheist",2005
"76103","Bulgaria","non-atheist",2005
"76104","Bulgaria","non-atheist",2005
"76105","Bulgaria","non-atheist",2005
"76106","Bulgaria","non-atheist",2005
"76107","Bulgaria","non-atheist",2005
"76108","Bulgaria","non-atheist",2005
"76109","Bulgaria","non-atheist",2005
"76110","Bulgaria","non-atheist",2005
"76111","Bulgaria","non-atheist",2005
"76112","Bulgaria","non-atheist",2005
"76113","Bulgaria","non-atheist",2005
"76114","Bulgaria","non-atheist",2005
"76115","Bulgaria","non-atheist",2005
"76116","Bulgaria","non-atheist",2005
"76117","Bulgaria","non-atheist",2005
"76118","Bulgaria","non-atheist",2005
"76119","Bulgaria","non-atheist",2005
"76120","Bulgaria","non-atheist",2005
"76121","Bulgaria","non-atheist",2005
"76122","Bulgaria","non-atheist",2005
"76123","Bulgaria","non-atheist",2005
"76124","Bulgaria","non-atheist",2005
"76125","Bulgaria","non-atheist",2005
"76126","Bulgaria","non-atheist",2005
"76127","Bulgaria","non-atheist",2005
"76128","Bulgaria","non-atheist",2005
"76129","Bulgaria","non-atheist",2005
"76130","Bulgaria","non-atheist",2005
"76131","Bulgaria","non-atheist",2005
"76132","Bulgaria","non-atheist",2005
"76133","Bulgaria","non-atheist",2005
"76134","Bulgaria","non-atheist",2005
"76135","Bulgaria","non-atheist",2005
"76136","Bulgaria","non-atheist",2005
"76137","Bulgaria","non-atheist",2005
"76138","Bulgaria","non-atheist",2005
"76139","Bulgaria","non-atheist",2005
"76140","Bulgaria","non-atheist",2005
"76141","Bulgaria","non-atheist",2005
"76142","Bulgaria","non-atheist",2005
"76143","Bulgaria","non-atheist",2005
"76144","Bulgaria","non-atheist",2005
"76145","Bulgaria","non-atheist",2005
"76146","Bulgaria","non-atheist",2005
"76147","Bulgaria","non-atheist",2005
"76148","Bulgaria","non-atheist",2005
"76149","Bulgaria","non-atheist",2005
"76150","Bulgaria","non-atheist",2005
"76151","Bulgaria","non-atheist",2005
"76152","Bulgaria","atheist",2005
"76153","Bulgaria","non-atheist",2005
"76154","Bulgaria","non-atheist",2005
"76155","Bulgaria","non-atheist",2005
"76156","Bulgaria","non-atheist",2005
"76157","Bulgaria","non-atheist",2005
"76158","Bulgaria","non-atheist",2005
"76159","Bulgaria","non-atheist",2005
"76160","Bulgaria","non-atheist",2005
"76161","Bulgaria","non-atheist",2005
"76162","Bulgaria","non-atheist",2005
"76163","Bulgaria","non-atheist",2005
"76164","Bulgaria","non-atheist",2005
"76165","Bulgaria","non-atheist",2005
"76166","Bulgaria","non-atheist",2005
"76167","Bulgaria","non-atheist",2005
"76168","Bulgaria","non-atheist",2005
"76169","Bulgaria","non-atheist",2005
"76170","Bulgaria","non-atheist",2005
"76171","Bulgaria","non-atheist",2005
"76172","Bulgaria","non-atheist",2005
"76173","Bulgaria","non-atheist",2005
"76174","Bulgaria","non-atheist",2005
"76175","Bulgaria","atheist",2005
"76176","Bulgaria","atheist",2005
"76177","Bulgaria","non-atheist",2005
"76178","Bulgaria","non-atheist",2005
"76179","Bulgaria","non-atheist",2005
"76180","Bulgaria","non-atheist",2005
"76181","Bulgaria","non-atheist",2005
"76182","Bulgaria","non-atheist",2005
"76183","Bulgaria","non-atheist",2005
"76184","Bulgaria","non-atheist",2005
"76185","Bulgaria","non-atheist",2005
"76186","Bulgaria","non-atheist",2005
"76187","Bulgaria","non-atheist",2005
"76188","Bulgaria","non-atheist",2005
"76189","Bulgaria","non-atheist",2005
"76190","Bulgaria","non-atheist",2005
"76191","Bulgaria","non-atheist",2005
"76192","Bulgaria","non-atheist",2005
"76193","Bulgaria","non-atheist",2005
"76194","Bulgaria","non-atheist",2005
"76195","Bulgaria","atheist",2005
"76196","Bulgaria","non-atheist",2005
"76197","Bulgaria","non-atheist",2005
"76198","Bulgaria","non-atheist",2005
"76199","Bulgaria","non-atheist",2005
"76200","Bulgaria","non-atheist",2005
"76201","Bulgaria","non-atheist",2005
"76202","Bulgaria","non-atheist",2005
"76203","Bulgaria","non-atheist",2005
"76204","Bulgaria","non-atheist",2005
"76205","Bulgaria","non-atheist",2005
"76206","Bulgaria","atheist",2005
"76207","Bulgaria","non-atheist",2005
"76208","Bulgaria","non-atheist",2005
"76209","Bulgaria","non-atheist",2005
"76210","Bulgaria","non-atheist",2005
"76211","Bulgaria","non-atheist",2005
"76212","Bulgaria","non-atheist",2005
"76213","Bulgaria","non-atheist",2005
"76214","Bulgaria","non-atheist",2005
"76215","Bulgaria","non-atheist",2005
"76216","Bulgaria","non-atheist",2005
"76217","Bulgaria","non-atheist",2005
"76218","Bulgaria","non-atheist",2005
"76219","Bulgaria","non-atheist",2005
"76220","Bulgaria","non-atheist",2005
"76221","Bulgaria","non-atheist",2005
"76222","Bulgaria","non-atheist",2005
"76223","Bulgaria","non-atheist",2005
"76224","Bulgaria","non-atheist",2005
"76225","Bulgaria","non-atheist",2005
"76226","Bulgaria","non-atheist",2005
"76227","Bulgaria","non-atheist",2005
"76228","Bulgaria","non-atheist",2005
"76229","Bulgaria","non-atheist",2005
"76230","Bulgaria","non-atheist",2005
"76231","Bulgaria","non-atheist",2005
"76232","Bulgaria","non-atheist",2005
"76233","Bulgaria","non-atheist",2005
"76234","Bulgaria","non-atheist",2005
"76235","Bulgaria","atheist",2005
"76236","Bulgaria","non-atheist",2005
"76237","Bulgaria","non-atheist",2005
"76238","Bulgaria","non-atheist",2005
"76239","Bulgaria","non-atheist",2005
"76240","Bulgaria","non-atheist",2005
"76241","Bulgaria","non-atheist",2005
"76242","Bulgaria","non-atheist",2005
"76243","Bulgaria","non-atheist",2005
"76244","Bulgaria","non-atheist",2005
"76245","Bulgaria","non-atheist",2005
"76246","Bulgaria","non-atheist",2005
"76247","Bulgaria","non-atheist",2005
"76248","Bulgaria","non-atheist",2005
"76249","Bulgaria","non-atheist",2005
"76250","Bulgaria","non-atheist",2005
"76251","Bulgaria","non-atheist",2005
"76252","Bulgaria","atheist",2005
"76253","Bulgaria","non-atheist",2005
"76254","Bulgaria","non-atheist",2005
"76255","Bulgaria","non-atheist",2005
"76256","Bulgaria","non-atheist",2005
"76257","Bulgaria","non-atheist",2005
"76258","Bulgaria","non-atheist",2005
"76259","Bulgaria","non-atheist",2005
"76260","Bulgaria","non-atheist",2005
"76261","Bulgaria","non-atheist",2005
"76262","Bulgaria","non-atheist",2005
"76263","Bulgaria","non-atheist",2005
"76264","Bulgaria","non-atheist",2005
"76265","Bulgaria","non-atheist",2005
"76266","Bulgaria","non-atheist",2005
"76267","Bulgaria","non-atheist",2005
"76268","Bulgaria","non-atheist",2005
"76269","Bulgaria","non-atheist",2005
"76270","Bulgaria","non-atheist",2005
"76271","Bulgaria","non-atheist",2005
"76272","Bulgaria","non-atheist",2005
"76273","Bulgaria","non-atheist",2005
"76274","Bulgaria","non-atheist",2005
"76275","Bulgaria","non-atheist",2005
"76276","Bulgaria","non-atheist",2005
"76277","Bulgaria","atheist",2005
"76278","Bulgaria","non-atheist",2005
"76279","Bulgaria","non-atheist",2005
"76280","Bulgaria","non-atheist",2005
"76281","Bulgaria","non-atheist",2005
"76282","Bulgaria","atheist",2005
"76283","Bulgaria","non-atheist",2005
"76284","Bulgaria","non-atheist",2005
"76285","Bulgaria","non-atheist",2005
"76286","Bulgaria","atheist",2005
"76287","Bulgaria","non-atheist",2005
"76288","Bulgaria","non-atheist",2005
"76289","Bulgaria","non-atheist",2005
"76290","Bulgaria","non-atheist",2005
"76291","Bulgaria","non-atheist",2005
"76292","Bulgaria","non-atheist",2005
"76293","Bulgaria","non-atheist",2005
"76294","Bulgaria","non-atheist",2005
"76295","Bulgaria","non-atheist",2005
"76296","Bulgaria","non-atheist",2005
"76297","Bulgaria","non-atheist",2005
"76298","Bulgaria","non-atheist",2005
"76299","Bulgaria","non-atheist",2005
"76300","Bulgaria","non-atheist",2005
"76301","Bulgaria","non-atheist",2005
"76302","Bulgaria","non-atheist",2005
"76303","Bulgaria","non-atheist",2005
"76304","Bulgaria","non-atheist",2005
"76305","Bulgaria","non-atheist",2005
"76306","Bulgaria","non-atheist",2005
"76307","Bulgaria","non-atheist",2005
"76308","Bulgaria","non-atheist",2005
"76309","Bulgaria","non-atheist",2005
"76310","Bulgaria","non-atheist",2005
"76311","Bulgaria","non-atheist",2005
"76312","Bulgaria","non-atheist",2005
"76313","Bulgaria","non-atheist",2005
"76314","Bulgaria","non-atheist",2005
"76315","Bulgaria","non-atheist",2005
"76316","Bulgaria","non-atheist",2005
"76317","Bulgaria","non-atheist",2005
"76318","Bulgaria","non-atheist",2005
"76319","Bulgaria","atheist",2005
"76320","Bulgaria","non-atheist",2005
"76321","Bulgaria","non-atheist",2005
"76322","Bulgaria","non-atheist",2005
"76323","Bulgaria","non-atheist",2005
"76324","Bulgaria","non-atheist",2005
"76325","Bulgaria","non-atheist",2005
"76326","Bulgaria","non-atheist",2005
"76327","Bulgaria","non-atheist",2005
"76328","Bulgaria","non-atheist",2005
"76329","Bulgaria","non-atheist",2005
"76330","Bulgaria","non-atheist",2005
"76331","Bulgaria","non-atheist",2005
"76332","Bulgaria","non-atheist",2005
"76333","Bulgaria","non-atheist",2005
"76334","Bulgaria","non-atheist",2005
"76335","Bulgaria","non-atheist",2005
"76336","Bulgaria","non-atheist",2005
"76337","Bulgaria","non-atheist",2005
"76338","Bulgaria","non-atheist",2005
"76339","Bulgaria","non-atheist",2005
"76340","Bulgaria","non-atheist",2005
"76341","Bulgaria","non-atheist",2005
"76342","Bulgaria","non-atheist",2005
"76343","Bulgaria","non-atheist",2005
"76344","Bulgaria","non-atheist",2005
"76345","Bulgaria","non-atheist",2005
"76346","Bulgaria","non-atheist",2005
"76347","Bulgaria","non-atheist",2005
"76348","Bulgaria","non-atheist",2005
"76349","Bulgaria","non-atheist",2005
"76350","Bulgaria","non-atheist",2005
"76351","Bulgaria","non-atheist",2005
"76352","Bulgaria","non-atheist",2005
"76353","Bulgaria","non-atheist",2005
"76354","Bulgaria","non-atheist",2005
"76355","Bulgaria","non-atheist",2005
"76356","Bulgaria","non-atheist",2005
"76357","Bulgaria","non-atheist",2005
"76358","Bulgaria","non-atheist",2005
"76359","Bulgaria","non-atheist",2005
"76360","Bulgaria","non-atheist",2005
"76361","Bulgaria","non-atheist",2005
"76362","Bulgaria","non-atheist",2005
"76363","Bulgaria","non-atheist",2005
"76364","Bulgaria","atheist",2005
"76365","Bulgaria","non-atheist",2005
"76366","Bulgaria","non-atheist",2005
"76367","Bulgaria","non-atheist",2005
"76368","Bulgaria","non-atheist",2005
"76369","Bulgaria","non-atheist",2005
"76370","Bulgaria","non-atheist",2005
"76371","Bulgaria","non-atheist",2005
"76372","Bulgaria","non-atheist",2005
"76373","Bulgaria","non-atheist",2005
"76374","Bulgaria","non-atheist",2005
"76375","Bulgaria","non-atheist",2005
"76376","Bulgaria","non-atheist",2005
"76377","Bulgaria","non-atheist",2005
"76378","Bulgaria","non-atheist",2005
"76379","Bulgaria","non-atheist",2005
"76380","Bulgaria","non-atheist",2005
"76381","Bulgaria","non-atheist",2005
"76382","Bulgaria","non-atheist",2005
"76383","Bulgaria","non-atheist",2005
"76384","Bulgaria","non-atheist",2005
